Ref_Date,GEO,Geographical classification,SEX,CAUSES,UNIT,Vector,Coordinate,Value
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Males,All other respiratory diseases,"High 95% confidence interval, mortality",v2018396,73.2.14.3,70.4
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Males,Unintentional injuries,Mortality,v2018397,73.2.15.1,37.9
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Males,Unintentional injuries,"Low 95% confidence interval, mortality",v2018398,73.2.15.2,29.9
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Males,Unintentional injuries,"High 95% confidence interval, mortality",v2018399,73.2.15.3,46.0
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Males,Suicides and self-inflicted injuries,Mortality,v2018400,73.2.16.1,17.4
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Males,Suicides and self-inflicted injuries,"Low 95% confidence interval, mortality",v2018401,73.2.16.2,11.9
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Males,Suicides and self-inflicted injuries,"High 95% confidence interval, mortality",v2018402,73.2.16.3,23.0
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Males,Human immunodeficiency virus (HIV) infection,Mortality,v2018403,73.2.17.1,6.5
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Males,Human immunodeficiency virus (HIV) infection,"Low 95% confidence interval, mortality",v2018404,73.2.17.2,3.2
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Males,Human immunodeficiency virus (HIV) infection,"High 95% confidence interval, mortality",v2018405,73.2.17.3,9.8
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,"Total, all causes of death",Mortality,v2018406,73.3.1.1,563.0
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,"Total, all causes of death","Low 95% confidence interval, mortality",v2018407,73.3.1.2,539.0
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,"Total, all causes of death","High 95% confidence interval, mortality",v2018408,73.3.1.3,587.0
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,All malignant neoplasms (cancers),Mortality,v2018409,73.3.2.1,156.2
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,All malignant neoplasms (cancers),"Low 95% confidence interval, mortality",v2018410,73.3.2.2,142.6
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,All malignant neoplasms (cancers),"High 95% confidence interval, mortality",v2018411,73.3.2.3,169.7
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Colorectal cancer,Mortality,v2018412,73.3.3.1,14.6
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Colorectal cancer,"Low 95% confidence interval, mortality",v2018413,73.3.3.2,10.6
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Colorectal cancer,"High 95% confidence interval, mortality",v2018414,73.3.3.3,18.6
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Lung cancer,Mortality,v2018415,73.3.4.1,39.9
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Lung cancer,"Low 95% confidence interval, mortality",v2018416,73.3.4.2,33.0
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Lung cancer,"High 95% confidence interval, mortality",v2018417,73.3.4.3,46.9
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Female breast cancer,Mortality,v2018418,73.3.5.1,26.4
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Female breast cancer,"Low 95% confidence interval, mortality",v2018419,73.3.5.2,20.8
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Female breast cancer,"High 95% confidence interval, mortality",v2018420,73.3.5.3,32.0
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Prostate cancer,Mortality,v2018421,73.3.6.1,0.0
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Prostate cancer,"Low 95% confidence interval, mortality",v2018422,73.3.6.2,0.0
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Prostate cancer,"High 95% confidence interval, mortality",v2018423,73.3.6.3,0.0
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Circulatory diseases,Mortality,v2018424,73.3.7.1,222.4
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Circulatory diseases,"Low 95% confidence interval, mortality",v2018425,73.3.7.2,207.9
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Circulatory diseases,"High 95% confidence interval, mortality",v2018426,73.3.7.3,236.9
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Ischaemic heart diseases,Mortality,v2018427,73.3.8.1,124.5
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Ischaemic heart diseases,"Low 95% confidence interval, mortality",v2018428,73.3.8.2,113.6
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Ischaemic heart diseases,"High 95% confidence interval, mortality",v2018429,73.3.8.3,135.5
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,All other circulatory diseases,Mortality,v2018430,73.3.9.1,44.6
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,All other circulatory diseases,"Low 95% confidence interval, mortality",v2018431,73.3.9.2,37.9
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,All other circulatory diseases,"High 95% confidence interval, mortality",v2018432,73.3.9.3,51.2
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Cerebrovascular diseases,Mortality,v2018433,73.3.10.1,53.3
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Cerebrovascular diseases,"Low 95% confidence interval, mortality",v2018434,73.3.10.2,46.2
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Cerebrovascular diseases,"High 95% confidence interval, mortality",v2018435,73.3.10.3,60.3
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Respiratory diseases (excluding infectious and parasitic diseases),Mortality,v2018436,73.3.11.1,54.1
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Respiratory diseases (excluding infectious and parasitic diseases),"Low 95% confidence interval, mortality",v2018437,73.3.11.2,46.8
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Respiratory diseases (excluding infectious and parasitic diseases),"High 95% confidence interval, mortality",v2018438,73.3.11.3,61.4
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Pneumonia and influenza,Mortality,v2018439,73.3.12.1,22.7
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Pneumonia and influenza,"Low 95% confidence interval, mortality",v2018440,73.3.12.2,18.2
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Pneumonia and influenza,"High 95% confidence interval, mortality",v2018441,73.3.12.3,27.3
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,"Bronchitis, emphysema and asthma",Mortality,v2018442,73.3.13.1,3.5
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,"Bronchitis, emphysema and asthma","Low 95% confidence interval, mortality",v2018443,73.3.13.2,1.5
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,"Bronchitis, emphysema and asthma","High 95% confidence interval, mortality",v2018444,73.3.13.3,5.5
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,All other respiratory diseases,Mortality,v2018445,73.3.14.1,27.9
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,All other respiratory diseases,"Low 95% confidence interval, mortality",v2018446,73.3.14.2,22.4
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,All other respiratory diseases,"High 95% confidence interval, mortality",v2018447,73.3.14.3,33.3
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Unintentional injuries,Mortality,v2018448,73.3.15.1,19.9
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Unintentional injuries,"Low 95% confidence interval, mortality",v2018449,73.3.15.2,14.7
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Unintentional injuries,"High 95% confidence interval, mortality",v2018450,73.3.15.3,25.2
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Suicides and self-inflicted injuries,Mortality,v2018451,73.3.16.1,3.0
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Suicides and self-inflicted injuries,"Low 95% confidence interval, mortality",v2018452,73.3.16.2,1.0
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Suicides and self-inflicted injuries,"High 95% confidence interval, mortality",v2018453,73.3.16.3,5.0
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Human immunodeficiency virus (HIV) infection,Mortality,v2018454,73.3.17.1,0 s
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Human immunodeficiency virus (HIV) infection,"Low 95% confidence interval, mortality",v2018455,73.3.17.2,0 s
1996,"Hastings and Prince Edward Public Health Unit, Ontario",3538,Females,Human immunodeficiency virus (HIV) infection,"High 95% confidence interval, mortality",v2018456,73.3.17.3,0 s
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,"Total, all causes of death",Mortality,v2018457,74.1.1.1,673.8
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,"Total, all causes of death","Low 95% confidence interval, mortality",v2018458,74.1.1.2,642.9
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,"Total, all causes of death","High 95% confidence interval, mortality",v2018459,74.1.1.3,704.7
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,All malignant neoplasms (cancers),Mortality,v2018460,74.1.2.1,188.5
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,All malignant neoplasms (cancers),"Low 95% confidence interval, mortality",v2018461,74.1.2.2,171.6
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,All malignant neoplasms (cancers),"High 95% confidence interval, mortality",v2018462,74.1.2.3,205.5
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Colorectal cancer,Mortality,v2018463,74.1.3.1,16.3
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Colorectal cancer,"Low 95% confidence interval, mortality",v2018464,74.1.3.2,11.3
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Colorectal cancer,"High 95% confidence interval, mortality",v2018465,74.1.3.3,21.3
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Lung cancer,Mortality,v2018466,74.1.4.1,41.1
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Lung cancer,"Low 95% confidence interval, mortality",v2018467,74.1.4.2,33.2
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Lung cancer,"High 95% confidence interval, mortality",v2018468,74.1.4.3,49.1
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Female breast cancer,Mortality,v2018469,74.1.5.1,13.9
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Female breast cancer,"Low 95% confidence interval, mortality",v2018470,74.1.5.2,9.2
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Female breast cancer,"High 95% confidence interval, mortality",v2018471,74.1.5.3,18.6
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Prostate cancer,Mortality,v2018472,74.1.6.1,15.0
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Prostate cancer,"Low 95% confidence interval, mortality",v2018473,74.1.6.2,10.5
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Prostate cancer,"High 95% confidence interval, mortality",v2018474,74.1.6.3,19.5
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Circulatory diseases,Mortality,v2018475,74.1.7.1,265.6
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Circulatory diseases,"Low 95% confidence interval, mortality",v2018476,74.1.7.2,246.6
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Circulatory diseases,"High 95% confidence interval, mortality",v2018477,74.1.7.3,284.5
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Ischaemic heart diseases,Mortality,v2018478,74.1.8.1,159.3
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Ischaemic heart diseases,"Low 95% confidence interval, mortality",v2018479,74.1.8.2,144.4
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Ischaemic heart diseases,"High 95% confidence interval, mortality",v2018480,74.1.8.3,174.2
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,All other circulatory diseases,Mortality,v2018481,74.1.9.1,61.1
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,All other circulatory diseases,"Low 95% confidence interval, mortality",v2018482,74.1.9.2,51.9
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,All other circulatory diseases,"High 95% confidence interval, mortality",v2018483,74.1.9.3,70.3
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Cerebrovascular diseases,Mortality,v2018484,74.1.10.1,45.2
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Cerebrovascular diseases,"Low 95% confidence interval, mortality",v2018485,74.1.10.2,37.4
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Cerebrovascular diseases,"High 95% confidence interval, mortality",v2018486,74.1.10.3,52.9
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Respiratory diseases (excluding infectious and parasitic diseases),Mortality,v2018487,74.1.11.1,59.1
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Respiratory diseases (excluding infectious and parasitic diseases),"Low 95% confidence interval, mortality",v2018488,74.1.11.2,50.2
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Respiratory diseases (excluding infectious and parasitic diseases),"High 95% confidence interval, mortality",v2018489,74.1.11.3,68.0
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Pneumonia and influenza,Mortality,v2018490,74.1.12.1,30.3
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Pneumonia and influenza,"Low 95% confidence interval, mortality",v2018491,74.1.12.2,23.9
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Pneumonia and influenza,"High 95% confidence interval, mortality",v2018492,74.1.12.3,36.7
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,"Bronchitis, emphysema and asthma",Mortality,v2018493,74.1.13.1,3.2
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,"Bronchitis, emphysema and asthma","Low 95% confidence interval, mortality",v2018494,74.1.13.2,1.1
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,"Bronchitis, emphysema and asthma","High 95% confidence interval, mortality",v2018495,74.1.13.3,5.3
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,All other respiratory diseases,Mortality,v2018496,74.1.14.1,25.6
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,All other respiratory diseases,"Low 95% confidence interval, mortality",v2018497,74.1.14.2,19.7
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,All other respiratory diseases,"High 95% confidence interval, mortality",v2018498,74.1.14.3,31.4
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Unintentional injuries,Mortality,v2018499,74.1.15.1,39.2
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Unintentional injuries,"Low 95% confidence interval, mortality",v2018500,74.1.15.2,30.0
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Unintentional injuries,"High 95% confidence interval, mortality",v2018501,74.1.15.3,48.3
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Suicides and self-inflicted injuries,Mortality,v2018502,74.1.16.1,6.6
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Suicides and self-inflicted injuries,"Low 95% confidence interval, mortality",v2018503,74.1.16.2,2.9
1996,"Huron Public Health Unit, Ontario",3539,Both sexes,Suicides and self-inflicted injuries,"High 95% confidence interval, mortality",v2018504,74.1.16.3,10.2
